game_id,game_date,gamepage_url,game_name,teamA,teamB,if_video,video_heading,video_page,game_rem_time,current_score,is-home-team,data-is-scoring,video_link,if_video_downloaded,video_id
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Adebayo 3' Driving Floating Bank Jump Shot (4 PTS),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=159&GameID=0041900404&Season=2019-20&flag=1&title=Adebayo%203%27%20Driving%20Floating%20Bank%20Jump%20Shot%20(4%20PTS),10:27,27 - 30,True,True,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/159/2d8b492f-a255-68a9-1cb4-4c7a04968d4f_1280x720.mp4,False,2d8b492f-a255-68a9-1cb4-4c7a04968d4f
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Caruso 2' Reverse Layup (4 PTS) (Morris 1 AST),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=160&GameID=0041900404&Season=2019-20&flag=1&title=Caruso%202%27%20Reverse%20Layup%20(4%20PTS)%20(Morris%201%20AST),10:08,29 - 30,False,True,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Iguodala 25' 3PT Jump Shot (3 PTS) (Robinson 1 AST),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=162&GameID=0041900404&Season=2019-20&flag=1&title=Iguodala%2025%27%203PT%20Jump%20Shot%20(3%20PTS)%20(Robinson%201%20AST),09:54,29 - 33,True,True,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,Lakers Timeout: Regular (Reg.2 Short 0),,09:53,,False,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,SUB: Green FOR Rondo,,09:53,,False,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,MISS Caruso 5' Driving Layup,https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=167&GameID=0041900404&Season=2019-20&flag=1&title=MISS%20Caruso%205%27%20Driving%20Layup,09:37,,False,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/167/74973782-c09d-ae20-f18f-584326a7dc05_1280x720.mp4,False,74973782-c09d-ae20-f18f-584326a7dc05
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Robinson BLOCK (1 BLK),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=167&GameID=0041900404&Season=2019-20&flag=1&title=Robinson%20BLOCK%20(1%20BLK),09:37,,True,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/167/74973782-c09d-ae20-f18f-584326a7dc05_1280x720.mp4,False,74973782-c09d-ae20-f18f-584326a7dc05
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Robinson REBOUND (Off:0 Def:1),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=169&GameID=0041900404&Season=2019-20&flag=1&title=Robinson%20REBOUND%20(Off:0%20Def:1),09:36,,True,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Caruso T.FOUL (P0.T1) (J.Goble),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=170&GameID=0041900404&Season=2019-20&flag=1&title=Caruso%20T.FOUL%20(P0.T1)%20(J.Goble),09:33,,False,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Robinson Free Throw Technical (9 PTS),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=171&GameID=0041900404&Season=2019-20&flag=1&title=Robinson%20Free%20Throw%20Technical%20(9%20PTS),09:33,29 - 34,True,True,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/171/85fd0add-0bc1-1f4e-5aaa-dcfa33b6a1ee_1280x720.mp4,False,85fd0add-0bc1-1f4e-5aaa-dcfa33b6a1ee
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,MISS Nunn 25' 3PT Jump Shot,https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=172&GameID=0041900404&Season=2019-20&flag=1&title=MISS%20Nunn%2025%27%203PT%20Jump%20Shot,09:19,,True,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/172/f7cf052a-a43c-9f4d-014e-595908c19e82_1280x720.mp4,False,f7cf052a-a43c-9f4d-014e-595908c19e82
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Crowder REBOUND (Off:1 Def:1),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=173&GameID=0041900404&Season=2019-20&flag=1&title=Crowder%20REBOUND%20(Off:1%20Def:1),09:15,,True,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/173/4e7b1e52-1f0c-c289-8bbb-c38093bcdf37_1280x720.mp4,False,4e7b1e52-1f0c-c289-8bbb-c38093bcdf37
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,MISS Crowder 28' 3PT Jump Shot,https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=174&GameID=0041900404&Season=2019-20&flag=1&title=MISS%20Crowder%2028%27%203PT%20Jump%20Shot,09:14,,True,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/174/15dc0438-e216-dcac-c7cc-475b1732a49e_1280x720.mp4,False,15dc0438-e216-dcac-c7cc-475b1732a49e
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Morris REBOUND (Off:0 Def:1),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=175&GameID=0041900404&Season=2019-20&flag=1&title=Morris%20REBOUND%20(Off:0%20Def:1),09:13,,False,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/175/98bd99e7-0392-7100-769c-edd8716dab59_1280x720.mp4,False,98bd99e7-0392-7100-769c-edd8716dab59
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,James 1' Driving Layup (5 PTS),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=176&GameID=0041900404&Season=2019-20&flag=1&title=James%201%27%20Driving%20Layup%20(5%20PTS),09:06,31 - 34,False,True,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Crowder S.FOUL (P1.T1) (Z.Zarba),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=177&GameID=0041900404&Season=2019-20&flag=1&title=Crowder%20S.FOUL%20(P1.T1)%20(Z.Zarba),09:06,,True,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,SUB: Butler FOR Iguodala,,09:06,,True,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,James Free Throw 1 Of 1 (6 PTS),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=181&GameID=0041900404&Season=2019-20&flag=1&title=James%20Free%20Throw%201%20of%201%20(6%20PTS),09:06,32 - 34,False,True,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/181/a8d0b82f-7beb-94d2-bf68-42cf863db36f_1280x720.mp4,False,a8d0b82f-7beb-94d2-bf68-42cf863db36f
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Adebayo 13' Driving Floating Jump Shot (6 PTS),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=182&GameID=0041900404&Season=2019-20&flag=1&title=Adebayo%2013%27%20Driving%20Floating%20Jump%20Shot%20(6%20PTS),09:01,32 - 36,True,True,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/182/1e12b9b4-dbd3-03b4-c021-398721d83d97_1280x720.mp4,False,1e12b9b4-dbd3-03b4-c021-398721d83d97
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Morris S.FOUL (P1.T2) (Z.Zarba),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=183&GameID=0041900404&Season=2019-20&flag=1&title=Morris%20S.FOUL%20(P1.T2)%20(Z.Zarba),09:01,,False,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/183/d47821b7-1f0f-e641-2934-868ee73edeec_1280x720.mp4,False,d47821b7-1f0f-e641-2934-868ee73edeec
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,MISS Adebayo Free Throw 1 Of 1,https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=185&GameID=0041900404&Season=2019-20&flag=1&title=MISS%20Adebayo%20Free%20Throw%201%20of%201,09:01,,True,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/185/a3fdb550-3476-07d0-cf6c-f493f6ec9c8b_1280x720.mp4,False,a3fdb550-3476-07d0-cf6c-f493f6ec9c8b
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,James REBOUND (Off:1 Def:2),,09:01,,False,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,James 1' Driving Dunk (8 PTS),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=187&GameID=0041900404&Season=2019-20&flag=1&title=James%201%27%20Driving%20Dunk%20(8%20PTS),08:48,34 - 36,False,True,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/187/04c0a020-ac1b-bf81-569a-1fdfcc818cbf_1280x720.mp4,False,04c0a020-ac1b-bf81-569a-1fdfcc818cbf
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,MISS Butler 7' Driving Hook Shot,https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=188&GameID=0041900404&Season=2019-20&flag=1&title=MISS%20Butler%207%27%20Driving%20Hook%20Shot,08:26,,True,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Adebayo REBOUND (Off:2 Def:0),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=189&GameID=0041900404&Season=2019-20&flag=1&title=Adebayo%20REBOUND%20(Off:2%20Def:0),08:25,,True,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/189/03847245-e219-c63b-1c57-48920d66fcce_1280x720.mp4,False,03847245-e219-c63b-1c57-48920d66fcce
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Adebayo 1' Putback Layup (8 PTS),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=190&GameID=0041900404&Season=2019-20&flag=1&title=Adebayo%201%27%20Putback%20Layup%20(8%20PTS),08:24,34 - 38,True,True,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/190/1494853e-167a-b80a-3988-aba623de2315_1280x720.mp4,False,1494853e-167a-b80a-3988-aba623de2315
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,MISS Morris 26' 3PT Jump Shot,https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=191&GameID=0041900404&Season=2019-20&flag=1&title=MISS%20Morris%2026%27%203PT%20Jump%20Shot,08:10,,False,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/191/df479ed9-b8f4-c99f-41fa-8fc4fc21c25c_1280x720.mp4,False,df479ed9-b8f4-c99f-41fa-8fc4fc21c25c
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Crowder REBOUND (Off:1 Def:2),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=192&GameID=0041900404&Season=2019-20&flag=1&title=Crowder%20REBOUND%20(Off:1%20Def:2),08:09,,True,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/192/aee4090d-45be-f0aa-1f6d-9ec0e2c3a1d7_1280x720.mp4,False,aee4090d-45be-f0aa-1f6d-9ec0e2c3a1d7
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Green S.FOUL (P1.T3) (T.Brown),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=193&GameID=0041900404&Season=2019-20&flag=1&title=Green%20S.FOUL%20(P1.T3)%20(T.Brown),07:57,,False,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/193/8aa2b620-7907-7245-6619-a3acb618c7c7_1280x720.mp4,False,8aa2b620-7907-7245-6619-a3acb618c7c7
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,MISS Adebayo Free Throw 1 Of 2,https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=195&GameID=0041900404&Season=2019-20&flag=1&title=MISS%20Adebayo%20Free%20Throw%201%20of%202,07:57,,True,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/195/5d4de8cb-e28c-42ca-b619-8fbfd9a25ccb_1280x720.mp4,False,5d4de8cb-e28c-42ca-b619-8fbfd9a25ccb
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,HEAT Rebound,,07:57,,True,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,SUB: Davis FOR Kuzma,,07:57,,False,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Adebayo Free Throw 2 Of 2 (9 PTS),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=199&GameID=0041900404&Season=2019-20&flag=1&title=Adebayo%20Free%20Throw%202%20of%202%20(9%20PTS),07:57,34 - 39,True,True,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/199/61f3d721-8047-93f2-2582-75fb98cc62f9_1280x720.mp4,False,61f3d721-8047-93f2-2582-75fb98cc62f9
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,James Lost Ball Turnover (P4.T8),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=200&GameID=0041900404&Season=2019-20&flag=1&title=James%20Lost%20Ball%20Turnover%20(P4.T8),07:40,,False,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/200/85288079-8e3a-0eb9-5b0a-bdf3782227ef_1280x720.mp4,False,85288079-8e3a-0eb9-5b0a-bdf3782227ef
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Butler STEAL (1 STL),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=200&GameID=0041900404&Season=2019-20&flag=1&title=Butler%20STEAL%20(1%20STL),07:40,,True,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,MISS Robinson 3PT Jump Shot,https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=202&GameID=0041900404&Season=2019-20&flag=1&title=MISS%20Robinson%203PT%20Jump%20Shot,07:32,,True,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Morris REBOUND (Off:0 Def:2),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=203&GameID=0041900404&Season=2019-20&flag=1&title=Morris%20REBOUND%20(Off:0%20Def:2),07:31,,False,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/203/a81d96f6-0803-c663-cc16-6f19200652cb_1280x720.mp4,False,a81d96f6-0803-c663-cc16-6f19200652cb
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,MISS James 3' Driving Layup,https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=204&GameID=0041900404&Season=2019-20&flag=1&title=MISS%20James%203%27%20Driving%20Layup,07:25,,False,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/204/4ab7b83e-886f-053b-045c-d7afc4587b13_1280x720.mp4,False,4ab7b83e-886f-053b-045c-d7afc4587b13
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Butler BLOCK (1 BLK),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=204&GameID=0041900404&Season=2019-20&flag=1&title=Butler%20BLOCK%20(1%20BLK),07:25,,True,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,Lakers Rebound,,07:24,,False,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,SUB: Olynyk FOR Adebayo,,07:24,,True,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,SUB: Iguodala FOR Crowder,,07:24,,True,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,MISS Green 24' 3PT Jump Shot,https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=212&GameID=0041900404&Season=2019-20&flag=1&title=MISS%20Green%2024%27%203PT%20Jump%20Shot,07:16,,False,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,Lakers Rebound,,07:16,,False,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Iguodala L.B.FOUL (P1.T2) (J.Goble),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=214&GameID=0041900404&Season=2019-20&flag=1&title=Iguodala%20L.B.FOUL%20(P1.T2)%20(J.Goble),07:16,,True,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/214/aa58e918-7f58-92a0-a300-d9235051d555_1280x720.mp4,False,aa58e918-7f58-92a0-a300-d9235051d555
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,James Out Of Bounds - Bad Pass Turnover Turnover (P5.T9),,07:06,,False,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Olynyk Out Of Bounds - Bad Pass Turnover Turnover (P1.T5),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=217&GameID=0041900404&Season=2019-20&flag=1&title=Olynyk%20Out%20of%20Bounds%20-%20Bad%20Pass%20Turnover%20Turnover%20(P1.T5),06:54,,True,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,SUB: Rondo FOR James,,06:54,,False,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Davis 2' Cutting Dunk Shot (6 PTS) (Morris 2 AST),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=220&GameID=0041900404&Season=2019-20&flag=1&title=Davis%202%27%20Cutting%20Dunk%20Shot%20(6%20PTS)%20(Morris%202%20AST),06:33,36 - 39,False,True,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/220/496cfdd7-d3f4-5920-d091-b15a48292c8b_1280x720.mp4,False,496cfdd7-d3f4-5920-d091-b15a48292c8b
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,MISS Olynyk 28' 3PT Jump Shot,https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=222&GameID=0041900404&Season=2019-20&flag=1&title=MISS%20Olynyk%2028%27%203PT%20Jump%20Shot,06:14,,True,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/222/9d38cf60-ac5d-3049-f0d3-4a133ac0b563_1280x720.mp4,False,9d38cf60-ac5d-3049-f0d3-4a133ac0b563
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Davis REBOUND (Off:0 Def:4),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=223&GameID=0041900404&Season=2019-20&flag=1&title=Davis%20REBOUND%20(Off:0%20Def:4),06:13,,False,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/223/1bc6a23b-9441-19f0-8922-aba8c361ec41_1280x720.mp4,False,1bc6a23b-9441-19f0-8922-aba8c361ec41
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,MISS Green 26' 3PT Jump Shot,https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=224&GameID=0041900404&Season=2019-20&flag=1&title=MISS%20Green%2026%27%203PT%20Jump%20Shot,06:06,,False,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/224/e040f641-cb9c-57b6-5c26-f419730547bf_1280x720.mp4,False,e040f641-cb9c-57b6-5c26-f419730547bf
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Green REBOUND (Off:1 Def:1),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=225&GameID=0041900404&Season=2019-20&flag=1&title=Green%20REBOUND%20(Off:1%20Def:1),06:05,,False,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/225/1f47922f-3bd8-e417-5057-b3d19731e4f6_1280x720.mp4,False,1f47922f-3bd8-e417-5057-b3d19731e4f6
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,Morris 3PT Jump Shot (3 PTS) (Green 1 AST),https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=226&GameID=0041900404&Season=2019-20&flag=1&title=Morris%203PT%20Jump%20Shot%20(3%20PTS)%20(Green%201%20AST),06:03,39 - 39,False,True,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/226/68af4777-81e3-5dc4-4768-6d322063224f_1280x720.mp4,False,68af4777-81e3-5dc4-4768-6d322063224f
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,HEAT Timeout: Regular (Full 2 Short 0),,06:02,,True,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,SUB: Herro FOR Robinson,,06:02,,True,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,False,SUB: Caldwell-Pope FOR Caruso,,06:02,,False,False,,False,
/game/lal-vs-mia-0041900404,2020-10-06,https://www.nba.com/game/lal-vs-mia-0041900404/play-by-play?period=All,Lakers vs Heat 2020-10-06,Lakers,Heat,True,MISS Butler 17' Step Back Jump Shot,https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=233&GameID=0041900404&Season=2019-20&flag=1&title=MISS%20Butler%2017%27%20Step%20Back%20Jump%20Shot,05:43,,True,False,https://videos.nba.com/nba/pbp/media/2020/10/06/0041900404/233/fd05e4a6-4133-18ed-9b07-448a8c606fe4_1280x720.mp4,False,fd05e4a6-4133-18ed-9b07-448a8c606fe4
